,0x,1337coin,1credit,2give,300-token,42-coin,808coin,8bit,9coin,abncoin,aces,acoin,adcoin,adelphoi,adshares,adtoken,advanced-internet-blocks,adx-net,adzcoin,aeon,aeternity,agoras-tokens,agrello-delta,agrolifecoin,aidos-kuneen,allion,allsafe,alpacoin,alphabitcoinfund,altcoin-alt,ambercoin,amis,ammo-rewards,amsterdamcoin,anarchistsprime,animecoin,anoncoin,antibitcoin,antilitecoin,antimatter,applebyte,applecoin-apw,apx,aquariuscoin,aragon,arbit,arcade-token,arcticcoin,ardor,argentum,argus,aricoin,ark,artex-coin,asch,aseancoin,asiacoin,asiadigicoin,asiccoin,asset-backed-coin,atbcoin,atc-coin,atmcoin,atmos,atomic-coin,audiocoin,augur,aureus,auroracoin,aurumcoin,avatarcoin,aventus,avoncoin,axfunds,axiom,b3coin,bagcoin,bancor,bankcoin,basic-attention-token,bata,batcoin,bbqcoin,bcap,beatcoin,beavercoin,belacoin,benjirolls,berncash,bestchain,betacoin,biblepay,bigup,billarycoin,billionaire-token,binance-coin,biobar,bios-crypto,bipcoin,birds
applebyte,-0.0296347647782,0.0584988724751,-0.00973861928421,0.0900604155437,-0.020224010228,0.00631326348256,0.0145000049395,-0.00826180367401,0.0482197126602,-0.0305275942731,0.0790085801182,0.00883430708577,0.0723020080727,-0.00814051661239,0.0170816256441,-0.0716188404203,0.0483205356014,-0.0342562516973,0.078876083967,0.0441368576827,0.0152142153349,0.0662665929711,-0.0564603617566,-0.043768560917,0.0201327271599,-0.0023619770429,-0.0126164935806,9.39861589368e-06,-0.0402561262309,-0.00458154895987,-0.00155357186058,-0.0159096456093,0.00456559424742,-0.018150526954,-0.0164181903387,-0.0376016799894,-0.0344049551594,0.0154868724777,0.130937178885,-0.0302733531921,1.0,-0.00707824478924,0.00128951235857,0.00161282112154,-0.00998051280476,-0.0303876981734,0.0198156101589,-0.00807672209358,0.0889798488211,0.0583913639351,-0.0223639489898,0.0264108385358,-0.0441065122087,-0.0232821392713,-0.0439656991212,-0.0276437915539,-0.00179918350604,-0.0645150967664,0.00635279212819,-0.0217246854022,0.0103101030815,0.00634987208418,-0.0355784072991,0.0178476293149,-0.0179886144457,0.0240868014914,0.029677910152,0.0244475576523,0.0723943725112,0.0324422350174,0.0025553494676,0.0217175128564,0.0095250170099,-0.00289662003024,0.0367968353269,0.0350523707809,-0.0143491564969,-0.00869776266103,0.00256061774209,-0.0477598618148,0.0106808607737,0.165429682486,0.0599744667604,0.00192165444286,-0.0576976687677,0.0727550362621,0.072192781235,0.0149798901798,0.00510597129752,0.0248392888647,0.00675896654851,0.0224374697502,-0.0132588222319,-0.0105259873936,-0.0304351105375,0.0266448660697,0.0359762117005,-0.00423748486314,-0.0390922424432,-0.0503146905277
applecoin-apw,0.0151894556033,0.0176570698008,-0.0179342980096,-0.0298757131968,0.0263811277809,-0.014576831966,-0.0732474987095,-0.0332666024302,0.0368391181244,0.0258083502727,-0.00162671419759,-0.0579700561393,0.0211974523905,0.0202118776198,0.00250110110984,0.0361850147625,-0.0270770873386,0.0269202555148,0.0144002421116,0.0244194896575,0.0112339093234,0.0420870573137,-0.00820262614294,0.00124684477871,0.0183172952134,0.00448573147539,0.00324691213649,-0.017247522269,0.0176255647616,-0.0534284376866,-0.029715787325,0.00722037596561,0.0112036672374,0.00504436844274,-0.00419509604202,0.0253400621302,0.00603353967607,0.00178703933419,0.0180451959836,0.104355405263,-0.00707824478924,1.0,-0.0120862749189,0.0419852166306,-0.0236794097353,0.0406292635912,-0.00989251551625,-0.0201859039409,0.102526571308,0.0341729454628,-0.0127480992026,0.0485291651179,0.0265507633491,0.0494086011457,0.000843829652019,0.0533888222755,-0.0018131015322,0.00805458266606,0.0457896526964,0.000726095289494,-0.0101170443632,0.0143026385698,0.0315534848776,-0.0699253240273,0.00609407122281,0.0437698269149,-0.0394541003814,-0.0573350095128,-0.0388856173386,-0.00437877786587,0.00461324053444,0.00366454147937,-0.000837611079935,0.00314902753025,0.0903896375082,0.0450268664111,-0.0371136894333,0.0274514872946,0.00965441731224,-0.0218891464107,0.0573242133176,-0.000730588067692,-0.0139392159745,0.0215711526679,-0.00128876838274,-0.0113680820612,0.0130107071723,-0.00958538156186,-0.122850302448,0.02274011745,-0.0035606576873,0.0168860254453,0.0613847972758,0.0365483059712,0.0186666346351,-0.000588465486336,-0.0290754109078,-0.177944406511,-0.0308488585403,-0.0133744774488
apx,-0.00289153429017,-0.0858355955158,0.121783938185,0.0358672803575,-0.0295106391552,-0.0155846704972,-0.013463232412,0.0471081018301,-0.012086646197,-0.00431290754306,0.0106871929149,-0.0114774891173,-0.0508486809314,0.0643833402692,-0.0334527578449,0.0279587455025,0.011768168311,0.0743533751049,0.0272643047185,0.0388750787719,-0.00597073616159,-0.0216658115157,-0.0361938937216,-0.0230231868574,-0.0708040323909,0.0144988713718,-0.0101016852041,-0.0206544311435,-0.0152014457007,0.0947342806862,0.0158715524393,-0.00121882362694,-0.0144375989975,0.0378977764887,-0.00261694685506,0.0245148203776,0.0181761131216,0.103511313208,0.0208235296544,-0.0114120766789,0.00128951235857,-0.0120862749189,1.0,0.0173244273634,0.236577476015,-0.0296948130371,0.0300083300772,0.03464192323,0.091965527402,0.0424394460428,-0.0102095478557,-0.0426546911737,0.0482621928215,-0.0567917010178,0.13186110475,0.0385629407724,0.00890431348156,0.0332081985204,0.00663970298413,-0.0137216626096,-0.040541514884,0.0168179600559,-0.0413750938534,0.073932872926,0.0263777738443,-0.0402018435931,0.0149357942779,-0.0226563081155,0.0131793343971,-0.0185711026441,-0.02725349749,-0.0616371312637,0.0232044812546,0.010313939232,0.0461725977834,0.00606690453561,-0.0468082026042,0.0480503211283,0.0219832543708,0.100139098292,-0.0412563892237,-0.0331721177795,0.0462803213294,0.158660202668,0.0686591500687,0.0340793927189,0.0157279393017,-0.0206924310281,-0.01396827356,-0.00886481993396,0.00453460674989,-0.0725566980101,0.0783726250875,-0.0183251380406,-0.0224676261594,0.0529721362562,-0.012170727756,-0.0470031517123,-0.00575464035413,-0.0181891831347
aquariuscoin,-0.0366893655221,0.00557385711993,-0.0072403855496,0.0367676356311,0.0576956826528,-0.00437276852235,-0.0245487239576,0.0467499416656,0.159685118483,0.0130052586347,0.036353873936,0.0591798661061,-0.0231449784114,-0.00758192499578,-0.0105487006989,-0.0438033617894,0.00713820798062,-0.0295397430518,0.0303469262736,-0.0104917867092,0.0180904888388,0.029368324318,-0.0232312274413,0.0548719514977,0.0243239254588,0.0173087521662,0.0333577115807,0.0513511411265,0.0236599783424,0.0741345782801,-0.0175835507181,0.0114912382993,-0.00758333007831,-0.0588139162404,-0.00509968228737,0.0570731738846,0.0327956767671,-0.00829511069852,0.129597337362,-0.0062919057127,0.00161282112154,0.0419852166306,0.0173244273634,1.0,-0.0575609233015,-0.0175487610473,-0.0056869699583,0.545064949256,0.0403519623227,-0.0231500474968,-0.00426223432421,0.0579126476036,0.00382372755784,0.0290725899965,-0.0800084811291,0.00503242108331,0.00909857439935,0.0434159016145,-0.0209106658369,0.00451579656444,0.00570747483522,0.0472320422178,0.125478639309,0.00610040415399,-0.110634189982,0.0168240304061,-0.00528396690911,0.0264783968767,-0.0212829198945,0.000692318548306,-0.0366940002095,0.0094923757345,0.0715129419362,0.00561989974472,-0.0418415452167,-0.0308168259499,0.0188815759461,-0.0304682376621,0.0102447759075,0.000370105180911,0.0194688740629,-0.00942236774029,-0.0172160493725,-0.00326500694656,-0.0102799570527,-0.0708184200586,-0.0405391636167,-0.0485025320109,0.018508987891,0.0616050382069,0.0215377375695,0.0243891063301,0.0894273198696,-0.127989619262,0.00970999493863,-0.0208895651383,0.00128322719922,-0.0294114964568,0.0532016182166,-0.00280878539775
aragon,-0.038138441077,-0.0285609604438,0.0516851577462,0.0985241196667,0.0267551170963,-0.00728562846999,-0.0267413925739,0.0391016424252,-0.00674319798301,-0.0525442104226,0.0398781032683,0.0341091449786,-0.00240870975592,0.0592930792986,-0.0665772256208,-0.0466996116238,-0.0707180456055,-0.0250051504953,-0.0410540569657,-0.0224140043294,0.0133471223636,0.0415168384303,-0.0017862259286,-0.022706787917,-0.041507200789,-0.0315406565279,0.000774710555083,-0.0386328656248,-0.0186328976768,0.0549089260992,0.0166021543016,-0.0116925508047,-0.0193709767711,0.0273301413831,-0.000789048712431,-0.0421422860585,-0.011399776554,0.0280535718146,-0.0214878428515,-0.0292866564053,-0.00998051280476,-0.0236794097353,0.236577476015,-0.0575609233015,1.0,-0.0201565644774,0.0470239824736,-0.0250234730496,0.0624314980045,0.0141572499055,-0.0161539691263,-0.0744901754766,-0.0369728393417,0.00287258567354,0.161512774721,0.0114444172444,-0.00156896036536,0.0245055518533,-0.0224727209349,0.00333798789504,-0.00183097444151,0.0130366592126,-0.0135856479226,0.138973769278,0.0139944072499,-0.0200951119672,-0.0317546051028,0.0218322988251,0.0626726606895,0.00393919149382,0.0367447735092,-0.096228544952,0.0255446034791,0.00917784501321,-0.0574562206124,0.00994729539577,-0.00026478384221,0.199746161723,0.0199969923822,0.31644140014,-0.0130909668262,-0.0172107778396,-0.00215195787793,0.348797618945,0.0554533012936,0.0228754298941,-0.024686284946,-0.0356556894716,0.00545390914008,-0.0108432937265,-0.0107180947628,-0.0525801023051,-0.064036362734,0.0246056389906,-0.0478739195345,0.00676360966195,0.0365397329686,-0.0234606376838,0.0350512292403,-0.0234332445575
arbit,0.0515713464153,-0.0127392059014,-0.0221618287962,0.0218777327287,0.0358512861606,-0.0108085230373,-0.0995006779135,-0.00344706642988,-0.0366163233074,-0.0407639150669,-0.0028802473856,-0.0039395249085,-0.0199300217466,-0.0124311840471,-0.00229069764104,0.00709643539271,-0.0517701650044,-0.0170933544362,-0.0133907819308,-0.024634677633,-0.00972721120804,-0.0357792524108,-0.0136512203192,-0.00443037572683,0.00791344844451,0.0587151877988,0.00568889289846,-0.00293585448249,-0.00843909597459,0.043595668314,0.0394313616385,0.0238481627438,0.00502706695939,-0.0161024001211,-0.0152021957812,-0.0207797008741,-0.00822875547144,0.00858372117099,-0.0500631735267,0.00694566710319,-0.0303876981734,0.0406292635912,-0.0296948130371,-0.0175487610473,-0.0201565644774,1.0,-0.022184505224,-0.0233193778216,-0.0673311089728,-0.0105288604015,0.0162954432469,-0.00861247763149,0.0043430697443,0.0979853482085,-0.048039462604,0.00440506053637,-0.0229054069321,0.0502226108381,-0.00749356302294,-0.0243969454907,-0.00689231272454,0.130784643501,-0.0289151662539,-0.0285048433594,-0.0569105689101,-0.00291437347105,-0.049666288902,-0.0359895729123,0.0094777585507,-0.015205057912,-0.0201394801806,-0.00326342994922,-0.0458405794612,0.0150355980144,-0.011888226911,-0.0265114995006,-0.0272169161132,0.0265199619715,-0.0490534952122,0.0587037218686,-0.0475546364793,-0.00537750851067,-0.0222329564661,0.0204292458773,-0.0108233442095,0.0472364345649,0.00516932294754,-0.0147581852271,-0.0117418135778,0.0437928159145,-0.000330760902794,0.0147673309187,-0.0564393946022,-0.0154501112895,0.0154361291861,-0.0431351411611,-0.0343793717755,-0.00612702939275,0.0268080330198,0.0254717688646
arcade-token,0.00950705387968,-0.00795287904688,0.0240420970086,-0.029028624888,-0.00873834862681,-0.00223089400607,-0.0208387947694,-0.0139694636294,-0.0894050365095,-0.0382553405406,-0.00969315774603,-0.00634459529609,0.0087878252246,-0.0180524666442,0.00503396210999,0.0188722331188,-0.0421541846531,0.0184299746391,-0.0258315034916,-0.02618640034,0.00999420651065,-0.00677096724092,-0.00603296594368,-0.0112795175465,-0.0164871500777,-0.00279147197786,0.000369668235139,-0.008874824304,-0.00504184494861,-0.00219810455838,0.0320271863264,-0.00195903436844,-0.00626131491858,-0.0212689363408,-0.00088906068171,-0.00446861694726,-0.00269865214964,0.01901723164,0.0140455134224,-0.00479722628828,0.0198156101589,-0.00989251551625,0.0300083300772,-0.0056869699583,0.0470239824736,-0.022184505224,1.0,0.0751775765273,0.00508316289077,0.0329591885064,0.0129723435892,0.00741488541243,0.0111867837695,-0.0141928156416,0.00985753284085,-0.00829008013659,-0.00726782045107,0.000194449739383,-0.0100706941122,0.00420881089962,-0.0118803998134,-0.0168427879171,-0.0900228989153,0.014797829195,-0.00134138383552,-0.0160240854133,-0.0324951685755,-0.0440778535947,-0.0206376765691,0.0129119125931,-0.00657934296739,-0.0223026518609,0.0648473026391,-0.000818882630558,-0.00878038416158,0.0205385766831,-0.0109041884436,0.0597764359471,-0.00221012639143,0.0513289691353,0.0165171944797,-0.000940934447747,-0.00975116940091,0.0324918059256,-0.00817242045446,0.0102260727902,-0.0136337041421,-0.039072254945,-0.00900540236788,-0.0182154218628,0.0064689482697,-0.0462581683801,-0.00139723311422,-0.0555409931941,-0.00338229074083,0.00349796908435,0.0149373293869,-0.00346380688599,-0.000832613062602,-0.0148064421427
arcticcoin,0.00462508385206,0.00522208969861,-0.0102817282307,0.00439144645018,0.011734079042,-0.00349292237964,0.0647638709826,-0.0162308466918,-0.0180171174669,-0.0123020802494,-0.0478038118603,-0.0118043926664,-0.0193700254402,-0.00629013397609,0.0112217373121,-0.0236116066634,-0.0351019694752,-0.0156959791615,-0.000553600552764,-0.0260906801672,0.0386397953551,0.00560849750115,-0.0207945569424,-0.0110613187335,-0.045293850416,0.0298545563804,-0.00374831721319,-0.0168372498368,0.00191554189879,-0.0225061865929,-0.00781182223087,-0.00641543428734,0.0295909982139,-0.00191353191637,-0.0184176292824,0.00758666424966,-0.00680102936161,-0.0259704340989,0.024466302382,0.0211142199301,-0.00807672209358,-0.0201859039409,0.03464192323,0.545064949256,-0.0250234730496,-0.0233193778216,0.0751775765273,1.0,-0.075314723434,-0.0157883883644,-0.00186317841862,0.0073552572802,0.079591487136,0.0101765572079,0.00536451036045,-0.0154058633625,-0.00651806643786,0.013484453584,0.0145168258184,0.0076358201553,0.0172026636384,-0.0355633278623,0.0759682947471,-0.0363011698601,-0.0110939619716,0.0329474218857,0.0215712181592,0.0174810338712,-0.00793620896023,0.0115692137563,-0.0422212495406,-0.0125805344787,-0.0157802259311,-0.00619153862155,0.401258377695,0.00388653960842,-0.0423347752775,0.0219138198598,-0.00182156854582,-0.0308309917021,-0.0178466078914,0.0318390268718,-0.011870620489,-0.0257791525734,-0.0294245480919,0.0107996528038,-0.0243873846764,0.154996032959,-0.0168036672892,-0.0120417889177,0.0128945378028,-0.00373808130378,0.0495959184406,-0.0235067865798,-0.0192809650352,-0.0142740607927,0.00862987919268,-0.0111877925626,0.00625944678623,-0.0234809202764
ardor,-0.00350602541128,0.0592259158551,0.0557788428159,0.117645222583,0.0138552468763,0.14396090212,0.0232883006397,0.0318609928322,0.158323164861,0.133078394118,-0.0217053703027,-0.00244239185608,0.0343342519805,0.0242208565686,0.123474800662,0.0502108257958,0.143709643143,-0.0240904157262,0.0835515464977,0.0753994853553,0.0136948642128,0.172527075086,0.0414002771357,-0.0353185642291,-0.0511211822499,-0.0637212550161,0.0757679323655,-0.0161202292956,-0.0631333804709,-0.00438586195324,-0.0668627895318,-0.00135261573419,0.0336526410343,-0.0300907687955,-0.0499289047729,0.0178775648309,-0.00931023172574,-0.0323181441327,-0.0325923728212,-0.0341487559096,0.0889798488211,0.102526571308,0.091965527402,0.0403519623227,0.0624314980045,-0.0673311089728,0.00508316289077,-0.075314723434,1.0,0.0348537832613,0.0755988282913,-0.0262408820364,0.0266476517248,-0.0421323791302,0.00356660556648,-0.0622463864674,-0.00477274707515,0.0165861249118,-0.0409216687009,0.00766970152409,-0.029669137966,0.0775786352012,-0.0271847835723,-0.0501914246763,0.03605708348,0.0453933494179,0.221135008821,-0.0398220592882,0.307279065252,0.0239242402954,0.0388858370728,0.0417399432162,-0.0594178395455,-0.00659223919109,0.0432261458158,0.020434207643,0.104659769373,-0.0290404401639,-0.0469600792649,0.0384958012898,0.0304316546799,0.0746517881621,0.0242800625822,0.0428922350797,0.0218616047892,-0.0294011987156,0.0709340456962,0.00144076197591,0.0612611049127,-0.0245542038472,0.0404440563624,-0.033559164606,-0.0475590942187,0.0200702498028,-0.0396410688398,0.0150670872205,-0.0641662556857,0.0426311350602,-0.0176849428516,0.0292054818022
argentum,-0.0256185862971,0.026586752861,-0.0249506047047,0.0211654024537,0.00243721961773,-0.00856376136562,0.0178334876171,0.0193910844725,0.000898885660755,-0.016518379177,0.00227921752538,-0.0650875560839,-0.00586009843918,-0.00986709627284,-0.0287443482944,-0.0292571449651,0.0179377059721,0.00304957844371,0.0204133949509,-0.00633654345569,0.0487754809502,-0.041900410607,0.0020556646515,0.0118692899414,-0.0194238522778,0.00985341311429,-0.00508348031138,-0.0221017324425,0.0290427068747,0.00493801601761,0.0181923513937,-0.00171587783865,-0.0213035986634,-0.00557728583342,-0.0161356829131,0.0323283978978,-0.00322853008407,0.00982504340403,-0.0117535493523,-0.0414397857625,0.0583913639351,0.0341729454628,0.0424394460428,-0.0231500474968,0.0141572499055,-0.0105288604015,0.0329591885064,-0.0157883883644,0.0348537832613,1.0,-0.00412503189763,0.0349945473174,0.00612857225386,0.0260452799361,-0.0091156503275,-0.0285224430157,0.0140497697189,0.0107048979083,-0.0140633234523,0.00193651410408,-0.0119728473102,0.0108235985464,-0.08360671956,0.0166260211217,-0.0256940864135,0.0318380423805,0.0277564597931,-0.0347989279264,0.00685511462418,-0.00192176300203,0.233228392869,-0.000593489938223,-0.00794395982806,0.0091805908787,-0.02928430675,0.00480741279479,-0.0256907425354,-0.00694176938438,0.0246690546766,0.0207467882969,-0.0193845720382,-0.0034401013896,-0.00761614709153,0.0172922324335,-0.121040386037,-0.00412346762333,0.00607317371691,-0.0321105614049,-0.00644572499901,-0.00256688637605,0.00413638545406,0.0134984709716,-0.0500006390174,0.0358633677876,-0.0555430985242,0.00304543500232,-0.02978400751,0.00299751970035,-0.00650071346267,-0.00212341168405
argus,0.0243189738615,0.0131168209693,-0.00586221373071,-0.00137227475553,0.00119001634503,-0.000941096323001,0.011605586216,0.00629799332285,0.114771945394,-0.0102372744726,0.0392169031681,-0.0165383331884,-0.0033848817669,0.0203192066007,0.0247426886372,-0.0175244276486,-0.00741479953535,0.00958857533969,-0.0720850814197,-0.0171589929489,-0.0138270964338,-0.0149801108535,0.00328076112295,0.0888987569703,0.0181296920822,-0.0382624721237,-0.00200722391078,0.000548870319589,0.00497494573715,-0.00985311769222,0.00465070121016,0.00738364142486,-0.00315252662265,0.00171132924155,-0.00713465367968,0.0230555082781,0.0248138269526,0.00746832084301,0.0603055648858,-0.00264875507002,-0.0223639489898,-0.0127480992026,-0.0102095478557,-0.00426223432421,-0.0161539691263,0.0162954432469,0.0129723435892,-0.00186317841862,0.0755988282913,-0.00412503189763,1.0,-0.00725707288261,0.0271406990518,-0.00474611977673,-0.00286925075214,0.0284207638161,-0.000968571862808,-0.0407096150997,-0.0049758290292,-0.0116117389278,0.0339212859013,-0.0217923834964,0.0238956606836,-0.013926942988,0.0105683707252,-0.0119396216588,0.00216761089963,0.017070748714,0.00128181500122,-0.00844218972944,-0.0374472963046,0.00505270246579,-0.00489864257906,0.0416105933761,0.0444195856729,0.0122096293938,0.0163676111587,-0.0074181091891,-0.0144236786169,-0.00392105005199,0.00479982280018,-0.00564548541992,0.00254222280836,-0.0192290789363,-0.0288760829256,-0.016016939221,-0.00500588843321,-0.0363192598096,0.0103381281507,-0.0081266082222,-0.00306710122853,-0.0140938573024,-0.0353135739283,-0.0267063918537,-0.00176231133505,-0.00534613011831,0.0192334756353,0.022679156576,-0.00236507310058,0.0423582675464
aricoin,0.0125979951154,0.195635175922,-0.0130809391695,0.0145576075239,0.00760471373531,-0.00393661096235,-0.000578504443276,-0.000776211343239,-0.0201999021669,-0.00598832333206,0.0770609611089,-0.0138447283655,-0.0163790248826,0.00407505170197,-0.00264367415472,-0.0104068482749,0.0446014217263,-0.00167980660544,0.0462134490894,0.0967504051701,-0.0082251472466,0.0343503624853,-0.00655703135353,-0.032478035263,0.119405639074,0.0403733880831,-0.00247210296914,0.0278315392406,-0.00255053581711,0.011960489442,-0.0412236267608,-0.00930051229887,-0.0165834229949,0.0112108848825,-0.0316526454458,-0.083567080726,0.00884392235205,-0.0444833732287,0.0422659227337,-0.0220895434458,0.0264108385358,0.0485291651179,-0.0426546911737,0.0579126476036,-0.0744901754766,-0.00861247763149,0.00741488541243,0.0073552572802,-0.0262408820364,0.0349945473174,-0.00725707288261,1.0,0.0842692883124,-0.00369050852469,-0.0243068237386,-0.00772391803019,0.116793579062,-0.00986471731235,-0.019117326954,-0.0349710901629,-0.057211487733,0.10482919994,-0.0670628567951,-0.050931023506,-0.0194931460076,-0.0142542966036,0.0167116021581,0.00732905232162,0.00154038433886,-0.026544974101,-0.0305502727166,0.0306795067713,0.0146099508225,0.0520369779775,0.00324719590995,0.00291187849864,-0.00127796770207,0.0220075293814,-0.0465946551198,-0.0419570079491,0.0509959363772,0.00420647837588,-0.0124699477971,-0.0365403211864,0.00816766954839,-0.027057652415,-0.0279285885638,-0.062863393479,0.0111206377201,-0.015122089248,-0.0270639158016,0.0285036782874,-0.00344032142302,0.00163759546868,-0.0473833024135,-0.0395842851248,-0.0562605092507,-0.0201081740668,-0.0226482374776,-0.0188039558696
ark,-0.0653400974113,-0.0224251952685,0.00445689259055,-0.036837520406,-0.0570417713054,-0.0184919332802,-0.0209119902228,0.0653243613271,0.0214770561561,0.0620198748112,0.0185476544316,-0.0797027287801,0.098688987191,-0.0485399712263,0.0156931688599,-0.030024059016,-0.0259497045753,-0.0087559667628,-0.0342848832013,0.0310863370268,0.0135239947331,-0.0238305903549,-0.078471039881,0.021786694416,0.0171424032087,-0.0620542511153,0.00858793224195,0.0400898381102,-0.0155166138371,0.0291081340836,-0.0211574405012,0.018149447156,0.0045501089289,-0.0273864636489,-0.0616201334274,-0.0144631403039,-0.0102023671347,-0.0217635209491,0.0351792885592,0.0100089614522,-0.0441065122087,0.0265507633491,0.0482621928215,0.00382372755784,-0.0369728393417,0.0043430697443,0.0111867837695,0.079591487136,0.0266476517248,0.00612857225386,0.0271406990518,0.0842692883124,1.0,-0.0804075178605,0.0137704418464,0.0138383706397,-0.0256360155624,0.0308519283486,0.00370554317714,-0.0622684870535,-0.00928448932929,0.0040606387722,0.0435425987419,0.00720501411619,0.0410611498384,0.0479354544225,-0.0020662106683,-0.0447130817502,0.0138616446346,-0.00139137923197,0.0141780520133,-0.0226952488854,-0.0373705900512,-0.0138076727705,-0.000753821738307,-0.00647297454549,-0.0269891786941,0.0413721753827,-0.00284721171079,-0.023931146231,0.0100487570971,-0.0285069112396,-0.0156338432874,0.0438818035075,0.0495999793535,0.0296443942485,-0.0417326988496,0.0288444908002,0.0631645939201,-0.00783494314788,-0.00689563518834,-0.0115326898386,0.0159252282115,-0.0458176808332,0.127516879263,-0.0324415400705,0.00249667065898,0.00751270222196,0.0107993005964,-0.0274898912124
artex-coin,-0.0521056203998,-0.0411836072151,-0.0113404432024,0.0179686247061,0.18794599576,-0.00781347874222,0.120749161752,-0.00404000394422,0.0185397309129,-0.00226589345354,-0.0353290487701,0.172092241714,-0.0562943767623,0.0245158118198,0.0295461643281,-0.00841577398506,-0.00891537075079,-0.0447698646488,0.0631022548391,-0.0375091347664,0.0382887392621,0.0149882183106,-0.0228282381928,-0.0794235165534,0.0586464545001,-0.0191610939183,-0.00374022462866,0.0607037515697,-0.00275942167753,0.0102787194913,0.0131401248672,-0.00102886563199,0.0212646677224,0.115200715917,-0.0132031789184,0.0107723315387,-0.0171661813026,-0.1499213578,-0.0108757513246,0.0321428856257,-0.0232821392713,0.0494086011457,-0.0567917010178,0.0290725899965,0.00287258567354,0.0979853482085,-0.0141928156416,0.0101765572079,-0.0421323791302,0.0260452799361,-0.00474611977673,-0.00369050852469,-0.0804075178605,1.0,0.0123063893318,0.000676222509031,-0.0641958892537,-0.0688251766905,-0.0237307081133,0.0060581259459,0.229305951861,-0.00059223976561,-0.0801519525374,-0.0203128953945,0.00294727604639,-0.0241128457927,-0.0803830558439,0.0451453549397,-0.111196307717,-0.0168711496151,-0.0513740615118,0.0241198193297,0.0185335639979,-0.0194019995757,0.00662609288195,0.0543465366243,-0.0025108062938,0.0185043990035,-0.0636219574738,0.0378515106516,0.00171447345735,-0.00131551929591,-0.021167766059,-0.0157780000021,-0.0185833747212,-0.0363602584553,-0.00682346235336,0.0150663573544,-0.00163249954677,-0.0115873551196,-0.013486192291,0.0332800085022,-0.00232041990122,0.0414891994187,-0.0398062744915,-0.01615133651,-0.102304710646,-0.0214789505725,0.0230267015326,-0.0260011637026
asch,0.00551161366071,-0.0746173171297,0.000374849426266,0.0277498015234,0.0171400302217,0.0545351841148,-0.000540537117271,0.0137642585826,-0.0385605972815,-0.025065164964,-0.0501605804977,0.0336085376085,0.0285643309439,0.0281041074486,-0.0242256171583,0.00877118532766,-0.0462346992799,-0.00634766846027,-0.025136450662,-0.0526707758775,-0.0088192980622,-0.0373068772999,0.0244537447001,-0.0100500291183,-0.00281899664989,-0.0131930368828,0.0024383546395,-0.0147555203373,-0.0149205482234,0.0577933068462,0.0355768211556,-0.0166233194858,-0.0304008786971,0.0271806436151,0.010457656921,-0.0414175849135,0.0619295149112,-0.0469206485563,-0.0487718530629,0.0181185845879,-0.0439656991212,0.000843829652019,0.13186110475,-0.0800084811291,0.161512774721,-0.048039462604,0.00985753284085,0.00536451036045,0.00356660556648,-0.0091156503275,-0.00286925075214,-0.0243068237386,0.0137704418464,0.0123063893318,1.0,0.074996571854,-0.00976706432533,0.0281046176291,0.047810201622,-0.00914141033367,-0.004674732885,0.0239359460383,0.0116826487442,0.088198555127,0.00824781349225,-0.0803624572333,-0.0414911671098,0.0716346124413,0.0630029780174,0.00827984303453,0.0259328379538,-0.0103443054748,0.000674264050156,0.00608723811993,-0.0143310253159,0.0888383878753,-0.00569290628624,0.0151731852747,0.0206564794474,0.138688916919,0.017202545368,-0.0320467800029,-0.0361141354208,0.112707584454,0.0303544945449,-0.0423340318827,-0.0641403724208,-0.0313989322991,-0.0290557334963,-0.00373458810781,0.0669421352617,0.00855771083332,-0.0108101394628,0.0174632239902,0.0159929423507,-0.00508390215901,0.00377240803805,0.0161874497223,0.0106506446191,-0.0249666291932
